datetime,open,high,low,close,volume
2026-03-08T22:00:00,53745.0,53745.0,53180.0,53180.0,2
2026-03-08T22:01:00,53005.0,53005.0,53000.0,53000.0,2
2026-03-08T22:03:00,52770.0,52770.0,52770.0,52770.0,1
2026-03-08T22:04:00,52600.0,52635.0,52500.0,52500.0,8
2026-03-08T22:05:00,52350.0,52350.0,52270.0,52270.0,2
2026-03-08T22:06:00,52200.0,52215.0,52150.0,52215.0,7
2026-03-08T22:07:00,52090.0,52185.0,52090.0,52185.0,2
2026-03-08T22:08:00,52145.0,52245.0,52100.0,52100.0,7
2026-03-08T22:10:00,52000.0,52000.0,52000.0,52000.0,1
2026-03-08T22:12:00,52160.0,52160.0,52080.0,52080.0,3
2026-03-08T22:14:00,52100.0,52100.0,52100.0,52100.0,1
2026-03-08T22:16:00,52040.0,52040.0,52040.0,52040.0,1
2026-03-08T22:19:00,52215.0,52375.0,52215.0,52375.0,3
2026-03-08T22:23:00,52275.0,52275.0,52200.0,52240.0,5
2026-03-08T22:24:00,52300.0,52300.0,52300.0,52300.0,3
2026-03-08T22:25:00,52310.0,52310.0,52290.0,52290.0,6
2026-03-08T22:28:00,52285.0,52285.0,52285.0,52285.0,3
2026-03-08T22:29:00,52245.0,52245.0,52245.0,52245.0,5
2026-03-08T22:32:00,52350.0,52440.0,52350.0,52440.0,3
2026-03-08T22:33:00,52485.0,52485.0,52485.0,52485.0,3
2026-03-08T22:34:00,52370.0,52370.0,52370.0,52370.0,1
2026-03-08T22:35:00,52390.0,52390.0,52390.0,52390.0,1
2026-03-08T22:37:00,52395.0,52395.0,52300.0,52300.0,4
2026-03-08T22:38:00,52270.0,52270.0,52270.0,52270.0,1
2026-03-08T22:39:00,52270.0,52270.0,52270.0,52270.0,1
2026-03-08T22:40:00,52150.0,52150.0,52150.0,52150.0,1
2026-03-08T22:41:00,52150.0,52150.0,52150.0,52150.0,1
2026-03-08T22:45:00,52280.0,52280.0,52280.0,52280.0,1
2026-03-08T22:46:00,52365.0,52365.0,52365.0,52365.0,1
2026-03-08T22:47:00,52350.0,52350.0,52350.0,52350.0,1
2026-03-08T22:49:00,52280.0,52280.0,52280.0,52280.0,1
2026-03-08T22:55:00,52355.0,52440.0,52355.0,52440.0,3
2026-03-08T23:00:00,52440.0,52440.0,52440.0,52440.0,4
2026-03-08T23:04:00,52300.0,52310.0,52300.0,52310.0,10
2026-03-08T23:05:00,52445.0,52445.0,52275.0,52275.0,6
2026-03-08T23:06:00,52365.0,52365.0,52365.0,52365.0,1
2026-03-08T23:07:00,52295.0,52325.0,52295.0,52325.0,4
2026-03-08T23:08:00,52330.0,52330.0,52240.0,52240.0,3
2026-03-08T23:09:00,52265.0,52265.0,52265.0,52265.0,3
2026-03-08T23:10:00,52165.0,52245.0,52165.0,52245.0,4
2026-03-08T23:12:00,52200.0,52200.0,52200.0,52200.0,8
2026-03-08T23:14:00,52150.0,52195.0,52150.0,52195.0,6
2026-03-08T23:16:00,52235.0,52240.0,52220.0,52220.0,13
2026-03-08T23:17:00,52230.0,52235.0,52215.0,52220.0,15
2026-03-08T23:18:00,52235.0,52235.0,52235.0,52235.0,2
2026-03-08T23:19:00,52225.0,52225.0,52225.0,52225.0,3
2026-03-08T23:20:00,52210.0,52245.0,52210.0,52245.0,19
2026-03-08T23:21:00,52220.0,52235.0,52220.0,52235.0,9
