datetime,open,high,low,close,volume
2026-02-22T23:00:00,68135.0,68150.0,67965.0,67965.0,13
2026-02-22T23:01:00,68015.0,68055.0,68015.0,68055.0,6
2026-02-22T23:02:00,68000.0,68000.0,67920.0,67920.0,5
2026-02-22T23:03:00,67910.0,67955.0,67910.0,67920.0,3
2026-02-22T23:04:00,67915.0,67915.0,67865.0,67865.0,11
2026-02-22T23:05:00,67960.0,67960.0,67950.0,67950.0,6
2026-02-22T23:06:00,68015.0,68015.0,67965.0,67965.0,3
2026-02-22T23:07:00,67965.0,67970.0,67910.0,67910.0,11
2026-02-22T23:08:00,67890.0,67890.0,67890.0,67890.0,1
2026-02-22T23:09:00,67875.0,67930.0,67875.0,67930.0,2
2026-02-22T23:10:00,67855.0,67855.0,67855.0,67855.0,1
2026-02-22T23:11:00,67850.0,67860.0,67840.0,67860.0,3
2026-02-22T23:12:00,67855.0,67855.0,67825.0,67825.0,5
2026-02-22T23:15:00,67760.0,67870.0,67750.0,67870.0,12
2026-02-22T23:16:00,67855.0,67855.0,67780.0,67795.0,6
2026-02-22T23:17:00,67855.0,67855.0,67855.0,67855.0,1
2026-02-22T23:20:00,67780.0,67780.0,67740.0,67780.0,10
2026-02-22T23:24:00,67850.0,67850.0,67850.0,67850.0,1
2026-02-22T23:26:00,67895.0,67915.0,67895.0,67915.0,9
2026-02-22T23:29:00,67910.0,67910.0,67910.0,67910.0,4
2026-02-22T23:36:00,67875.0,67880.0,67810.0,67880.0,22
2026-02-22T23:48:00,67805.0,67805.0,67795.0,67795.0,3
2026-02-22T23:55:00,67905.0,67905.0,67905.0,67905.0,1
2026-02-22T23:56:00,67940.0,67950.0,67940.0,67950.0,6
2026-02-23T00:07:00,67875.0,67875.0,67875.0,67875.0,2
2026-02-23T00:09:00,67975.0,67975.0,67975.0,67975.0,1
2026-02-23T00:12:00,67910.0,67910.0,67910.0,67910.0,3
2026-02-23T00:16:00,67860.0,67895.0,67860.0,67895.0,3
2026-02-23T00:17:00,67900.0,67900.0,67900.0,67900.0,1
2026-02-23T00:18:00,67875.0,67875.0,67845.0,67845.0,6
2026-02-23T00:20:00,67845.0,67845.0,67845.0,67845.0,1
2026-02-23T00:21:00,67775.0,67775.0,67775.0,67775.0,1
2026-02-23T00:22:00,67805.0,67805.0,67805.0,67805.0,1
2026-02-23T00:23:00,67780.0,67780.0,67780.0,67780.0,1
2026-02-23T00:25:00,67750.0,67750.0,67750.0,67750.0,2
2026-02-23T00:26:00,67740.0,67750.0,67670.0,67670.0,7
2026-02-23T00:27:00,67700.0,67700.0,67700.0,67700.0,1
2026-02-23T00:29:00,67765.0,67765.0,67765.0,67765.0,1
2026-02-23T00:32:00,67650.0,67650.0,67650.0,67650.0,1
2026-02-23T00:33:00,67630.0,67655.0,67590.0,67590.0,6
2026-02-23T00:34:00,67575.0,67575.0,67575.0,67575.0,1
2026-02-23T00:35:00,67600.0,67600.0,67600.0,67600.0,1
2026-02-23T00:38:00,67550.0,67550.0,67550.0,67550.0,1
2026-02-23T00:39:00,67500.0,67500.0,67500.0,67500.0,10
2026-02-23T00:40:00,67545.0,67550.0,67495.0,67495.0,3
2026-02-23T00:44:00,67490.0,67490.0,67485.0,67485.0,2
2026-02-23T00:45:00,67450.0,67450.0,67395.0,67395.0,7
2026-02-23T00:46:00,67360.0,67390.0,67305.0,67305.0,14
2026-02-23T00:47:00,67400.0,67450.0,67400.0,67450.0,2
2026-02-23T00:48:00,67475.0,67475.0,67475.0,67475.0,1
2026-02-23T00:54:00,67360.0,67450.0,67350.0,67450.0,5
2026-02-23T00:56:00,67405.0,67405.0,67305.0,67305.0,4
2026-02-23T00:58:00,67255.0,67255.0,67070.0,67115.0,10
2026-02-23T00:59:00,67060.0,67060.0,66950.0,66960.0,18
2026-02-23T01:00:00,66985.0,66985.0,66820.0,66835.0,15
2026-02-23T01:01:00,66820.0,66820.0,66550.0,66650.0,47
2026-02-23T01:02:00,66550.0,66650.0,66385.0,66385.0,12
2026-02-23T01:03:00,66385.0,66625.0,66350.0,66530.0,14
2026-02-23T01:04:00,66555.0,66685.0,66485.0,66685.0,10
2026-02-23T01:05:00,66750.0,66750.0,66505.0,66505.0,5
2026-02-23T01:06:00,66465.0,66495.0,66450.0,66495.0,6
2026-02-23T01:07:00,66350.0,66350.0,66100.0,66150.0,10
2026-02-23T01:08:00,66050.0,66145.0,66005.0,66005.0,15
2026-02-23T01:09:00,66000.0,66000.0,65660.0,65850.0,53
2026-02-23T01:10:00,65760.0,65760.0,65540.0,65650.0,46
2026-02-23T01:11:00,65750.0,65850.0,65650.0,65750.0,38
2026-02-23T01:12:00,65680.0,65890.0,65680.0,65815.0,19
2026-02-23T01:13:00,65720.0,65870.0,65720.0,65750.0,16
2026-02-23T01:14:00,65765.0,65850.0,65765.0,65850.0,4
2026-02-23T01:15:00,65750.0,65750.0,65590.0,65590.0,12
2026-02-23T01:16:00,65590.0,65660.0,65590.0,65625.0,4
2026-02-23T01:17:00,65550.0,65650.0,65435.0,65650.0,39
2026-02-23T01:18:00,65600.0,65650.0,65550.0,65650.0,5
2026-02-23T01:19:00,65550.0,65550.0,65435.0,65435.0,3
2026-02-23T01:20:00,65475.0,65545.0,65360.0,65360.0,19
2026-02-23T01:21:00,65490.0,65550.0,65490.0,65550.0,26
2026-02-23T01:22:00,65495.0,65495.0,65365.0,65365.0,20
2026-02-23T01:23:00,65315.0,65550.0,65300.0,65450.0,19
2026-02-23T01:24:00,65405.0,65410.0,65405.0,65410.0,2
2026-02-23T01:25:00,65330.0,65350.0,65310.0,65350.0,9
