datetime,open,high,low,close,volume
2026-03-08T22:00:00,0.69835,0.69835,0.69735,0.69775,188
2026-03-08T22:15:00,0.69765,0.6986,0.69735,0.69785,86
2026-03-08T22:30:00,0.69785,0.6984,0.6975,0.69755,91
2026-03-08T22:45:00,0.6975,0.69795,0.69685,0.6975,135
2026-03-08T23:00:00,0.6973,0.69785,0.69695,0.69695,141
2026-03-08T23:15:00,0.6973,0.6974,0.6966,0.69675,140
2026-03-08T23:30:00,0.69675,0.69675,0.696,0.6963,127
2026-03-08T23:45:00,0.6962,0.69635,0.6957,0.69625,192
2026-03-09T00:00:00,0.69605,0.69695,0.69585,0.696,142
2026-03-09T00:15:00,0.6961,0.6963,0.69545,0.6958,236
2026-03-09T00:30:00,0.69605,0.69675,0.6957,0.6957,133
2026-03-09T00:45:00,0.6957,0.69575,0.6949,0.6957,248
2026-03-09T01:00:00,0.6957,0.6967,0.6955,0.6962,455
2026-03-09T01:15:00,0.6962,0.6962,0.695,0.6958,527
2026-03-09T01:30:00,0.696,0.697,0.6956,0.6964,118
2026-03-09T01:45:00,0.69655,0.6967,0.6959,0.6961,67
2026-03-09T02:00:00,0.6961,0.6976,0.6961,0.69715,188
2026-03-09T02:15:00,0.6969,0.6973,0.6963,0.69715,181
2026-03-09T02:30:00,0.69705,0.69815,0.69665,0.69815,211
2026-03-09T02:45:00,0.698,0.69905,0.6978,0.699,225
2026-03-09T03:00:00,0.6989,0.6993,0.6984,0.6984,80
2026-03-09T03:15:00,0.69845,0.69885,0.69845,0.69845,34
2026-03-09T03:30:00,0.69835,0.6985,0.6977,0.69775,27
2026-03-09T03:45:00,0.69795,0.69845,0.69795,0.69845,27
2026-03-09T04:00:00,0.69855,0.6992,0.69835,0.69855,22
2026-03-09T04:15:00,0.69855,0.6989,0.69835,0.69875,38
2026-03-09T04:30:00,0.69855,0.69905,0.69855,0.6988,57
2026-03-09T04:45:00,0.69875,0.69875,0.69835,0.69865,28
2026-03-09T05:00:00,0.69845,0.6997,0.69815,0.6994,45
2026-03-09T05:15:00,0.6989,0.70155,0.6989,0.70145,296
2026-03-09T05:30:00,0.7012,0.70145,0.69985,0.7005,85
2026-03-09T05:45:00,0.70035,0.70095,0.7003,0.7007,51
2026-03-09T06:00:00,0.7007,0.7009,0.6998,0.69995,77
2026-03-09T06:15:00,0.7,0.70055,0.69975,0.7,139
2026-03-09T06:30:00,0.69995,0.7008,0.69975,0.70005,281
2026-03-09T06:45:00,0.70015,0.70015,0.6991,0.6992,117
2026-03-09T07:00:00,0.6992,0.69965,0.6987,0.6994,191
2026-03-09T07:15:00,0.6994,0.70015,0.6992,0.70005,114
2026-03-09T07:30:00,0.7001,0.7001,0.69965,0.6998,199
2026-03-09T07:45:00,0.69975,0.7006,0.6994,0.7003,131
2026-03-09T08:00:00,0.70035,0.70055,0.69885,0.69885,224
2026-03-09T08:15:00,0.6988,0.6989,0.6977,0.6977,151
2026-03-09T08:30:00,0.69755,0.69845,0.69755,0.6978,111
2026-03-09T08:45:00,0.6978,0.6985,0.69775,0.6985,83
2026-03-09T09:00:00,0.6988,0.6993,0.6983,0.6992,108
2026-03-09T09:15:00,0.69925,0.70055,0.69915,0.7004,67
