datetime,open,high,low,close,volume
2026-02-22T23:00:00,115.5625,115.703125,115.4375,115.6875,5299
2026-02-23T03:00:00,115.703125,115.71875,115.671875,115.671875,2498
2026-02-23T07:00:00,115.671875,115.71875,115.578125,115.65625,8543
2026-02-23T11:00:00,115.65625,115.84375,115.609375,115.828125,25582
2026-02-23T15:00:00,115.828125,116.203125,115.796875,116.140625,57574
2026-02-23T19:00:00,116.15625,116.15625,116.03125,116.0625,41249
2026-02-23T23:00:00,116.109375,116.125,115.9375,115.9375,7523
2026-02-24T03:00:00,115.921875,115.96875,115.921875,115.96875,6906
2026-02-24T07:00:00,115.984375,116.0625,115.9375,116.046875,19090
2026-02-24T11:00:00,116.0625,116.140625,115.9375,116.0,51239
2026-02-24T15:00:00,115.984375,116.109375,115.9375,116.09375,61241
2026-02-24T19:00:00,116.09375,116.09375,115.984375,116.0625,57908
2026-02-24T23:00:00,116.0625,116.078125,115.953125,115.953125,12430
2026-02-25T03:00:00,115.953125,115.96875,115.890625,115.90625,11952
2026-02-25T07:00:00,115.90625,115.953125,115.8125,115.890625,41206
2026-02-25T11:00:00,115.875,115.90625,115.8125,115.84375,79002
2026-02-25T15:00:00,115.828125,116.0625,115.828125,115.9375,125047
2026-02-25T19:00:00,115.9375,115.96875,115.8125,115.859375,132054
2026-02-25T23:00:00,115.859375,116.046875,115.84375,116.015625,16842
2026-02-26T03:00:00,116.0,116.015625,115.921875,115.96875,10020
2026-02-26T07:00:00,115.96875,116.0,115.84375,115.921875,31775
2026-02-26T11:00:00,115.921875,116.171875,115.859375,116.15625,151371
2026-02-26T15:00:00,116.15625,116.234375,116.078125,116.125,217200
2026-02-26T19:00:00,116.125,116.3125,116.109375,116.296875,137148
2026-02-26T23:00:00,116.3125,116.40625,116.296875,116.3125,36513
2026-02-27T03:00:00,116.3125,116.40625,116.3125,116.375,20696
2026-02-27T07:00:00,116.375,116.5,116.3125,116.484375,96335
2026-02-27T11:00:00,116.484375,116.65625,116.421875,116.59375,188513
2026-02-27T15:00:00,116.59375,116.71875,116.515625,116.703125,208306
2026-02-27T19:00:00,116.703125,116.90625,116.65625,116.890625,329908
2026-03-01T23:00:00,117.15625,117.234375,116.609375,116.625,99175
2026-03-02T03:00:00,116.640625,116.796875,116.53125,116.75,57449
