datetime,open,high,low,close,volume
2026-03-09T00:00:00,464.0,464.5,463.25,464.0,5421
2026-03-09T00:00:01,464.0,464.5,463.0,463.75,1634
2026-03-09T00:00:02,463.5,464.75,463.0,463.75,765
2026-03-09T00:00:03,463.75,464.5,463.5,463.75,206
2026-03-09T00:00:04,463.75,464.0,463.0,463.0,105
2026-03-09T00:00:05,463.25,463.75,463.0,463.25,170
2026-03-09T00:00:06,463.5,463.75,463.25,463.5,61
2026-03-09T00:00:07,463.5,464.25,463.25,464.25,142
2026-03-09T00:00:08,464.0,464.25,463.5,463.75,92
2026-03-09T00:00:09,463.5,463.75,463.5,463.5,20
2026-03-09T00:00:10,463.5,463.5,463.0,463.5,98
2026-03-09T00:00:11,463.5,463.75,463.25,463.5,172
2026-03-09T00:00:12,463.75,463.75,463.25,463.75,60
2026-03-09T00:00:13,463.75,464.0,463.75,464.0,71
2026-03-09T00:00:14,464.0,464.0,463.75,464.0,55
2026-03-09T00:00:15,464.0,464.0,464.0,464.0,24
2026-03-09T00:00:16,464.0,464.0,464.0,464.0,17
2026-03-09T00:00:17,464.25,464.25,464.0,464.0,67
2026-03-09T00:00:18,464.25,464.5,464.0,464.0,79
2026-03-09T00:00:19,464.0,464.0,464.0,464.0,1
2026-03-09T00:00:20,464.0,464.25,464.0,464.25,59
2026-03-09T00:00:21,464.25,464.5,464.0,464.0,1009
2026-03-09T00:00:22,464.25,464.5,464.0,464.25,76
2026-03-09T00:00:23,464.25,464.5,464.25,464.5,153
2026-03-09T00:00:24,464.5,464.75,464.5,464.75,70
2026-03-09T00:00:25,464.5,464.5,464.5,464.5,2
2026-03-09T00:00:26,464.5,464.5,464.25,464.5,41
2026-03-09T00:00:27,464.75,464.75,464.25,464.5,49
2026-03-09T00:00:28,464.5,464.75,464.5,464.75,17
2026-03-09T00:00:29,464.75,464.75,464.75,464.75,11
2026-03-09T00:00:30,464.75,465.0,464.75,464.75,254
2026-03-09T00:00:31,465.0,465.0,464.75,464.75,107
2026-03-09T00:00:32,464.75,465.0,464.75,465.0,277
2026-03-09T00:00:33,464.75,464.75,464.75,464.75,2
2026-03-09T00:00:34,465.0,465.0,464.75,464.75,74
2026-03-09T00:00:35,465.0,465.0,464.75,464.75,77
2026-03-09T00:00:36,464.75,465.5,464.75,465.5,1261
2026-03-09T00:00:37,465.5,466.0,465.5,465.5,504
2026-03-09T00:00:38,465.75,465.75,465.5,465.5,13
2026-03-09T00:00:39,465.75,465.75,465.75,465.75,3
2026-03-09T00:00:40,465.5,465.5,465.5,465.5,14
2026-03-09T00:00:41,465.5,465.75,465.5,465.5,194
2026-03-09T00:00:42,465.5,465.75,465.5,465.75,136
2026-03-09T00:00:43,465.75,465.75,465.5,465.5,8
2026-03-09T00:00:44,465.75,466.0,465.5,465.75,206
2026-03-09T00:00:45,465.75,466.5,465.75,466.25,554
2026-03-09T00:00:46,466.25,466.25,466.25,466.25,7
2026-03-09T00:00:47,466.5,466.5,466.5,466.5,86
2026-03-09T00:00:48,466.5,466.75,466.5,466.5,193
2026-03-09T00:00:49,466.5,466.5,466.25,466.25,59
2026-03-09T00:00:50,466.25,466.25,466.0,466.0,279
2026-03-09T00:00:51,466.0,466.25,465.75,466.25,61
2026-03-09T00:00:52,466.0,466.0,466.0,466.0,1
2026-03-09T00:00:53,466.0,466.25,466.0,466.25,30
2026-03-09T00:00:54,466.25,466.25,466.25,466.25,20
2026-03-09T00:00:55,466.0,466.25,466.0,466.25,31
2026-03-09T00:00:56,466.0,466.0,465.75,465.75,68
2026-03-09T00:00:57,465.5,466.0,465.5,465.5,120
2026-03-09T00:00:58,465.5,465.75,465.5,465.5,18
2026-03-09T00:00:59,465.5,465.5,465.5,465.5,38
2026-03-09T00:01:00,465.5,465.5,465.25,465.25,26
2026-03-09T00:01:01,465.25,465.25,465.25,465.25,14
2026-03-09T00:01:02,465.0,465.25,465.0,465.0,88
2026-03-09T00:01:03,464.75,465.0,464.75,465.0,111
2026-03-09T00:01:04,465.0,465.25,464.75,465.25,14
2026-03-09T00:01:05,465.0,465.0,465.0,465.0,6
2026-03-09T00:01:06,465.0,465.0,465.0,465.0,20
2026-03-09T00:01:07,465.0,465.0,464.75,464.75,101
2026-03-09T00:01:08,464.75,464.75,464.75,464.75,33
2026-03-09T00:01:09,464.75,465.0,464.75,464.75,13
2026-03-09T00:01:10,465.0,465.0,465.0,465.0,27
2026-03-09T00:01:11,465.0,465.0,465.0,465.0,2
2026-03-09T00:01:12,464.75,465.0,464.75,465.0,48
2026-03-09T00:01:13,464.75,464.75,464.75,464.75,1
2026-03-09T00:01:14,465.0,465.0,464.75,464.75,2
2026-03-09T00:01:15,464.75,464.75,464.5,464.5,6
2026-03-09T00:01:16,464.5,464.5,464.5,464.5,5
2026-03-09T00:01:17,464.75,465.0,464.75,465.0,91
2026-03-09T00:01:18,464.75,464.75,464.75,464.75,105
2026-03-09T00:01:20,464.75,464.75,464.75,464.75,1
2026-03-09T00:01:22,465.0,465.0,465.0,465.0,56
2026-03-09T00:01:23,465.0,465.0,465.0,465.0,2
2026-03-09T00:01:24,465.25,465.25,465.0,465.0,12
2026-03-09T00:01:25,465.25,465.5,465.25,465.25,15
