datetime,open,high,low,close,volume
2026-03-15T22:00:00,2484.3,2501.4,2479.0,2489.3,1095
2026-03-15T22:30:00,2490.1,2507.7,2487.6,2506.8,1046
2026-03-15T23:00:00,2507.1,2511.5,2501.8,2502.9,975
2026-03-15T23:30:00,2503.0,2506.2,2499.3,2505.5,344
2026-03-16T00:00:00,2504.3,2516.7,2504.3,2511.2,1095
2026-03-16T00:30:00,2511.1,2516.7,2510.9,2515.7,404
2026-03-16T01:00:00,2515.9,2517.4,2512.8,2513.0,454
2026-03-16T01:30:00,2512.9,2517.0,2509.4,2516.2,472
2026-03-16T02:00:00,2516.0,2516.5,2511.0,2511.1,315
2026-03-16T02:30:00,2510.9,2513.4,2509.5,2511.0,385
2026-03-16T03:00:00,2511.2,2514.9,2510.9,2514.9,293
2026-03-16T03:30:00,2515.0,2519.0,2514.7,2518.8,310
2026-03-16T04:00:00,2518.4,2519.9,2516.8,2518.0,190
2026-03-16T04:30:00,2518.0,2518.0,2514.7,2514.7,110
2026-03-16T05:00:00,2515.4,2516.8,2514.5,2515.2,109
2026-03-16T05:30:00,2514.9,2522.0,2514.4,2521.3,202
2026-03-16T06:00:00,2521.4,2521.9,2517.5,2517.6,288
2026-03-16T06:30:00,2517.8,2521.9,2517.4,2521.2,266
2026-03-16T07:00:00,2520.7,2523.4,2513.1,2513.3,836
2026-03-16T07:30:00,2513.9,2515.2,2508.4,2510.4,711
2026-03-16T08:00:00,2510.3,2516.4,2508.5,2511.4,1516
2026-03-16T08:30:00,2511.5,2512.8,2504.3,2506.3,1317
2026-03-16T09:00:00,2506.5,2507.7,2499.8,2502.8,1170
2026-03-16T09:30:00,2502.5,2505.0,2497.9,2500.0,1342
2026-03-16T10:00:00,2500.0,2516.7,2499.2,2515.3,1337
2026-03-16T10:30:00,2515.9,2521.9,2513.9,2521.3,1373
2026-03-16T11:00:00,2521.0,2521.4,2513.2,2513.9,1788
2026-03-16T11:30:00,2514.1,2524.1,2512.7,2523.9,1502
2026-03-16T12:00:00,2523.9,2530.8,2523.8,2525.7,2084
2026-03-16T12:30:00,2525.7,2531.5,2524.7,2525.6,3056
2026-03-16T13:00:00,2525.9,2532.1,2525.6,2528.6,3558
2026-03-16T13:30:00,2528.7,2544.1,2527.3,2543.6,18362
2026-03-16T14:00:00,2541.1,2546.0,2535.5,2535.5,10713
2026-03-16T14:30:00,2535.4,2536.0,2522.8,2535.3,9521
2026-03-16T15:00:00,2535.4,2536.1,2526.5,2532.8,4612
2026-03-16T15:30:00,2532.7,2535.6,2522.8,2522.9,6081
2026-03-16T16:00:00,2522.9,2524.6,2515.1,2516.6,7266
2026-03-16T16:30:00,2516.3,2524.2,2514.4,2520.0,4029
2026-03-16T17:00:00,2520.1,2527.1,2518.3,2524.5,6222
2026-03-16T17:30:00,2524.6,2528.8,2518.8,2521.7,2969
2026-03-16T18:00:00,2521.9,2532.3,2521.0,2531.1,8063
2026-03-16T18:30:00,2531.1,2534.9,2529.4,2530.9,3467
2026-03-16T19:00:00,2531.0,2539.1,2521.0,2523.9,7135
2026-03-16T19:30:00,2524.0,2524.8,2519.5,2520.6,14979
2026-03-16T20:00:00,2520.5,2522.3,2517.8,2517.9,5534
2026-03-16T20:30:00,2517.8,2520.6,2516.2,2518.5,1973
2026-03-16T22:00:00,2514.4,2518.2,2512.7,2515.6,899
2026-03-16T22:30:00,2515.6,2515.9,2511.8,2512.5,710
2026-03-16T23:00:00,2512.4,2514.6,2512.1,2514.3,357
2026-03-16T23:30:00,2514.5,2516.9,2514.3,2516.8,259
2026-03-17T00:00:00,2516.7,2516.7,2510.4,2512.1,424
2026-03-17T00:30:00,2512.1,2514.3,2506.0,2507.3,723
2026-03-17T01:00:00,2507.1,2510.4,2507.1,2509.0,452
2026-03-17T01:30:00,2509.1,2511.4,2506.4,2509.4,434
2026-03-17T02:00:00,2509.3,2509.5,2506.8,2507.8,258
2026-03-17T02:30:00,2507.8,2508.5,2502.0,2502.3,811
2026-03-17T03:00:00,2502.1,2505.3,2500.9,2504.0,811
